num_duplicate_rows,fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
2,5004204272608279977,Referral,803441,United States,Mountain View,,,1760,31,,20170130,1485821025,PAGE,,,55990000,,GGOEGAAX0359,Android Men's  Zip Hoodie,Home/Apparel/Men's/,(not set),,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,2506515323453479322,Paid Search,283675,United States,not available in demo dataset,,,297,20,,20161215,1481790121,PAGE,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,(not set),,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,4835082938415020542,Direct,1444331,United States,not available in demo dataset,755300000,1,1444,32,,20161116,1479341021,PAGE,,,4990000,,GGOEGBMJ013399,Sport Bag,Bags,Single Option Only,USD,,,,ORD201611162447,Checkout Confirmation,,/ordercompleted.html,6,1,
2,4009815568871004225,Organic Search,179558,United States,Seattle,,,295,18,,20160804,1470323935,PAGE,,,55990000,,GGOEGAAX0360,Google Women's Fleece Hoodie,${escCatTitle},(not set),,,,,,Store search results,,/asearch.html/,2,1,
2,7567817112637547239,Organic Search,2239681,United States,Mountain View,101200000,2,2304,36,85,20170714,1500033101,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,7438021961261408453,Referral,525651,United States,Sunnyvale,52000000,1,1836,22,,20170524,1495663171,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,6689882881508585830,Direct,264930,Russia,not available in demo dataset,,,1102,54,21,20170716,1500215589,EVENT,,1,79990000,,GGOEGBMC056599,Waterproof Gear Bag,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,3,1,
2,3510382104237022008,Organic Search,179202,Thailand,Bangkok,,,222,11,,20160916,1474014080,PAGE,,,14990000,,GGOEGBPB021199,Google Slim Utility Travel Bag,Home/Bags/More Bags/,(not set),,,,,,More Bags,,/google+redesign/,2,1,
4,575143870190264156,Referral,469374,United States,not available in demo dataset,,,469,26,,20161224,1482567083,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,1876489728565551947,Referral,765258,United States,Santa Clara,541000000,1,797,25,,20170525,1495761451,PAGE,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Nest-USA,Single Option Only,USD,,,,ORD201705252340,Checkout Confirmation,,/ordercompleted.html,6,1,
2,552850508976566436,Organic Search,67845,Italy,not available in demo dataset,,,97,23,,20170411,1491938076,PAGE,,,10990000,,GGOEYHPB072210,YouTube Twill Cap,Home/Apparel/Headgear/,(not set),,,,,,Headgear | Apparel | Google Merchandise Store,,/store.html/,2,1,
2,2389277803750585227,Organic Search,2763479,Taiwan,(not set),,,4532,33,,20170425,1493109686,EVENT,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,4647034471794650114,Social,48947,Italy,Naples,,,49,11,,20170307,1488900033,PAGE,,,98990000,,GGOEGAAX0607,Google Women's Convertible Vest-Jacket Sea Foam Green,Home/Apparel/Women's/Women's-Performance Wear/,(not set),,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,7811793836284033294,Organic Search,240,United States,San Francisco,,,355,6,,20170107,1483821070,PAGE,,,10990000,,GGOEGHPB071610,Google Twill Cap,Home/Apparel/Headgear/,(not set),,,,,,Headgear | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
4,9758235511148216157,Direct,689102,United States,Sunnyvale,134000000,2,705,22,,20170615,1497575168,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,5186802869072248264,Direct,902039,United States,Mountain View,199580000,1,1009,62,,20161104,1478272441,PAGE,,,23850000,,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,4596351988415872717,Direct,170,United States,Palo Alto,,,114,13,,20161110,1478837139,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
3,1915538933685278364,Referral,557739,United States,San Jose,,,638,22,,20161221,1482356339,PAGE,,1,100000000,,GGOEGGCX056199,Gift Card- $100.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,5186802869072248264,Direct,998705,United States,Mountain View,199580000,1,1009,62,,20161104,1478272441,PAGE,,,10390000,,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,Single Option Only,USD,,,,ORD201611041971,Checkout Confirmation,,/ordercompleted.html,6,1,
2,8368489856222393707,Direct,331828,United States,Mountain View,,,423,13,,20170216,1487286356,EVENT,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/,(not set),,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,7438021961261408453,Referral,1836305,United States,Sunnyvale,52000000,1,1836,22,,20170524,1495663171,PAGE,,1,25000000,26000000,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,52000000,ORD201705242510,Checkout Confirmation,,/ordercompleted.html,6,1,
9,0780206376162514125,Referral,2093132,United States,not available in demo dataset,505000000,3,2269,92,,20160908,1473373023,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,1590294463633434388,Organic Search,385955,United States,not available in demo dataset,22980000,1,386,8,,20170115,1484518570,PAGE,,1,7990000,11490000,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,Single Option Only,USD,,,22980000,ORD201701151175,Checkout Confirmation,,/ordercompleted.html,6,1,
2,9205462508987662369,Organic Search,376473,Philippines,not available in demo dataset,81160000,1,2749,60,8,20170724,1500907610,PAGE,,,18990000,,GGOEGAAX0686,YouTube Youth Short Sleeve Tee Red,${escCatTitle},(not set),,,,,,Store search results,,/asearch.html/,2,1,
2,4150778016163790406,Direct,3349562,United States,Salem,,,3393,38,60,20170710,1499716012,PAGE,,,250000000,,GGOEGGCX056399,Gift Card - $250.00,Gift Cards,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,917551604501805376,Direct,86865,Russia,not available in demo dataset,,,145,53,,20170428,1493445465,PAGE,,,24990000,,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Home/Shop by Brand/Android/,(not set),,,,,,Android | Shop by Brand | Google Merchandise Store,,/store.html/,2,1,
2,154104806751769000,Organic Search,1024809,United States,not available in demo dataset,821710000,1,1025,23,,20170430,1493613970,PAGE,,,23990000,,GGOEGALP036315,Google Women's Long Sleeve Tee Lavender,Apparel, LG,USD,,,,ORD201704301386,Checkout Confirmation,,/ordercompleted.html,6,1,
2,877823522891131062,Direct,10460,United States,San Jose,,,76,80,,20170528,1496005596,PAGE,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
2,5186802869072248264,Direct,827999,United States,Mountain View,199580000,1,1009,62,,20161104,1478272441,PAGE,,,23850000,,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,8769663090721675478,Organic Search,446151,United States,not available in demo dataset,53000000,1,464,12,40,20170728,1501254252,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,5539996708481290888,Organic Search,1271,United States,(not set),,,29,6,,20161216,1481907581,EVENT,,,39990000,,GGOEGEVA022399,Micro Wireless Earbud,Home/Electronics/Audio/,(not set),,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,1,1,
2,3857345481681589677,Organic Search,66554,Poland,not available in demo dataset,,,129,22,,20170412,1492008417,EVENT,,,99990000,,GGOEGBRA037499,Waterproof Backpack,Home/Bags/Backpacks/,(not set),,,,,,Backpacks | Bags | Google Merchandise Store,,/google+redesign/,1,1,
2,3438386296748685726,Referral,3121610,United States,New York,204500000,1,4941,45,,20161024,1477329243,PAGE,,,3990000,,GGOEGBJC019999,Collapsible Shopping Bag,Bags,Single Option Only,USD,,,,ORD201610242248,Checkout Confirmation,,/ordercompleted.html,6,1,
2,8236220456907982969,Organic Search,62222,United States,not available in demo dataset,,,822,14,,20170418,1492559196,EVENT,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/,(not set),,,,,,Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,0409094433310347683,Social,144021,Mexico,not available in demo dataset,,,175,36,,20161115,1479247537,PAGE,,,24990000,,GGOEGAAX0331,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/,(not set),,,,,,Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,4804248359617977048,Referral,57610,United States,Mountain View,,,60,9,2,20170720,1500538454,EVENT,,,4990000,,GGOEGBMJ013399,Sport Bag,Home/Bags/More Bags/,(not set),,,,,,More Bags | Bags | Google Merchandise Store,,/google+redesign/,1,1,
2,3584866338364315305,Referral,77558,United States,not available in demo dataset,,,88,6,,20161030,1477853200,EVENT,,,39990000,,GGOEGAAX0313,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,(not set),,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
4,7360768108223062056,Organic Search,283329,United States,Sunnyvale,209000000,1,337,22,,20160914,1473905072,PAGE,,1,50000000,52250000,GGOEGGCX056499,Gift Card - $50.00,(not set),Single Option Only,USD,,,209000000,ORD201609141716,Checkout Confirmation,,/ordercompleted.html,6,1,
2,8769663090721675478,Organic Search,464172,United States,not available in demo dataset,53000000,1,464,12,40,20170728,1501254252,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,ORD201707282216,Checkout Confirmation,,/ordercompleted.html,6,1,
2,0409094433310347683,Social,144021,Mexico,not available in demo dataset,,,175,36,,20161115,1479247537,EVENT,,,24990000,,GGOEGAAX0331,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/,(not set),,,,,,Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,106063603600493523,Organic Search,87459,United States,not available in demo dataset,,,134,20,,20161114,1479142311,EVENT,,,34990000,,GGOEGAAX0335,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
4,1614961404175770147,Organic Search,3057496,United States,not available in demo dataset,23990000,1,3816,42,,20170403,1491269737,EVENT,,,18990000,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,${escCatTitle},(not set),USD,,,,,YouTube Men's Short Sleeve Hero Tee Charcoal,,/google+redesign/,3,1,
6,7360768108223062056,Display,252864,United States,Sunnyvale,,,382,15,,20160914,1473896648,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,077543019718825129,Referral,519666,United States,Mountain View,150000000,1,536,19,,20170502,1493763438,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,Single Option Only,USD,,,,ORD201705022245,Checkout Confirmation,,/ordercompleted.html,6,1,
3,3182989904098958260,Organic Search,363,United States,not available in demo dataset,,,1303,29,,20170424,1493047321,PAGE,,,4990000,,GGOEGCBB074399,Google Device Holder Sticky Pad,Home/Electronics/,(not set),,,,,,Electronics | Google Merchandise Store,,/google+redesign/,2,1,
2,7845114848613059919,Referral,791561,United States,New York,304320000,1,792,17,,20161215,1481840106,PAGE,,1,2390000,2612222,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware, BLUE,USD,,,304320000,ORD201612152739,Checkout Confirmation,,/ordercompleted.html,6,1,
2,6891422330853688882,Referral,56,United States,San Francisco,274000000,1,554,16,,20170509,1494391564,PAGE,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
6,7360768108223062056,Display,2222009,United States,Sunnyvale,,,2262,16,,20160914,1473890234,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
6,043584487743669327,Referral,318814,United States,Austin,192560000,2,346,21,,20170619,1497905556,PAGE,,1,25000000,25166666,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,151000000,ORD201706192356,Checkout Confirmation,,/ordercompleted.html,6,1,
2,3360110693670348457,Organic Search,3057234,United States,not available in demo dataset,,,3142,11,22,20170719,1500501405,EVENT,,,18990000,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,1,1,
2,6029872331740528503,Organic Search,277111,United States,Ann Arbor,,,320,19,,20161013,1476412789,PAGE,,,1990000,,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Home/Accessories/Stickers/,(not set),,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,2,1,
2,2242384789815708129,Direct,35756,India,Kolkata,,,129,7,,20170124,1485252279,PAGE,,,76990000,,GGOEGEVB070699,Google Bluetooth Speaker-Power Bank,Home/Electronics/Power/,(not set),,,,,,Power & Chargers | Electronics | Google Merchandise Store,,/google+redesign/,2,1,
2,0651825379807294261,Social,2668418,Uruguay,(not set),,,2678,32,,20160806,1470489842,EVENT,,,18990000,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's-T-Shirts,,/google+redesign/,1,1,
2,0760185147017673561,Referral,870765,United States,not available in demo dataset,63380000,1,871,31,,20170429,1493502856,PAGE,,,15190000,,GGOEGAER029714,Google Women's Short Sleeve Hero Tee Red Heather,Apparel, MD,USD,,,,ORD201704291351,Checkout Confirmation,,/ordercompleted.html,6,1,
2,8628951191268356813,Organic Search,77990,India,not available in demo dataset,,,105,8,,20170625,1498448044,EVENT,,,16990000,,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,1,1,
2,0744194450160663160,Organic Search,228392,United States,Sunnyvale,106000000,1,228,13,,20170523,1495581116,PAGE,,1,50000000,53000000,GGOEGGCX056499,Gift Card - $50.00,Gift Cards,Single Option Only,USD,,,106000000,ORD201705232154,Checkout Confirmation,,/ordercompleted.html,6,1,
2,9319407406072840964,Organic Search,323989,Canada,not available in demo dataset,,,448,11,,20170524,1495692145,EVENT,,,99990000,,GGOEGAAX0795,25L Classic Rucksack,Home/Bags/Backpacks/,(not set),,,,,,Backpacks | Bags | Google Merchandise Store,,/google+redesign/,1,1,
2,4089398984309263376,Direct,157590,India,Bengaluru,,,158,3,,20170311,1489227939,PAGE,,,2990000,,GGOEWFKA082999,Waze Baby on Board Window Decal,Home/Accessories/Stickers/,(not set),USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
2,3000212461242439183,Direct,35529,Romania,Bucharest,,,70,18,,20160908,1473322918,EVENT,,,10990000,,GGOEGHPB071610,Google Twill Cap,Home/Apparel/,(not set),,,,,,Apparel,,/store.html,1,1,
6,7360768108223062056,Display,275396,United States,Sunnyvale,,,382,15,,20160914,1473896648,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,2190964662485966036,Direct,334367,Japan,Osaka,,,380,27,,20170526,1495787736,EVENT,,,16990000,,GGOEGAAX0651,Google Toddler Short Sleeve Tee Red,Home/Apparel/Kid's/,(not set),,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,3182989904098958260,Organic Search,65,United States,not available in demo dataset,,,1303,29,,20170424,1493047321,PAGE,,,4990000,,GGOEGCBB074399,Google Device Holder Sticky Pad,Home/Electronics/,(not set),,,,,,Electronics | Google Merchandise Store,,/google+redesign/,2,1,
2,0065685017282287514,Referral,2971698,United States,not available in demo dataset,383760000,1,4856,100,,20161113,1479072728,EVENT,,10,1990000,,GGOEGFYQ016599,Foam Can and Bottle Cooler,Home/Accessories/Housewares/,(not set),USD,,,,,Housewares | Accessories | Google Merchandise Store,,/google+redesign/,3,1,
2,4647034471794650114,Social,48947,Italy,Naples,,,49,11,,20170307,1488900033,EVENT,,,98990000,,GGOEGAAX0607,Google Women's Convertible Vest-Jacket Sea Foam Green,Home/Apparel/Women's/Women's-Performance Wear/,(not set),,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,1479663476417420956,Organic Search,178364,Mexico,not available in demo dataset,,,447,16,,20160803,1470255565,PAGE,,,3990000,,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Home/Office/,(not set),,,,,,Oficina,,/google+redesign/,2,1,
4,9758235511148216157,Direct,705196,United States,Sunnyvale,134000000,2,705,22,,20170615,1497575168,PAGE,,1,25000000,27250000,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,109000000,ORD201706152272,Checkout Confirmation,,/ordercompleted.html,6,1,
2,2215886195509488549,Social,78175,India,Chennai,,,425,24,,20170626,1498495900,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
3,2966181519580525760,Social,57306,United States,not available in demo dataset,,,91,11,,20170317,1489792082,EVENT,,,19990000,,GGOEAOCB077499,Android RFID Journal,Home/Shop by Brand/Android/,(not set),,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,1,1,
2,0765879673447706851,Organic Search,231786,Canada,not available in demo dataset,,,232,8,,20170318,1489849361,PAGE,,,18990000,,GGOEGAAX0734,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,7845114848613059919,Referral,741167,United States,New York,304320000,1,792,17,,20161215,1481840106,PAGE,,,2390000,,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware, RED,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,4596351988415872717,Direct,170,United States,Palo Alto,,,114,13,,20161110,1478837139,EVENT,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
2,8565474882130184766,Referral,16451,United States,Mountain View,,,776,48,,20160924,1474759129,PAGE,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's-T-Shirts,,/google+redesign/,2,1,
2,0394724420324392696,Organic Search,614479,United States,not available in demo dataset,20990000,1,827,29,,20170418,1492539603,EVENT,,,13990000,,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel, SM,USD,,,,ORD201704182251,Checkout Confirmation,,/ordercompleted.html,6,1,
3,0852801263780322,Direct,200891,United States,Sunnyvale,80000000,1,675,22,,20170627,1498594489,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,1383747015944459077,Organic Search,97862,Indonesia,not available in demo dataset,,,571,10,,20170322,1490170721,EVENT,,,49990000,,GGOEGEVB070499,Google Bluetooth Headphones,Home/Electronics/Audio/,(not set),,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,1,1,
2,7845114848613059919,Referral,460658,United States,New York,304320000,1,792,17,,20161215,1481840106,PAGE,,,2390000,,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware, RED,USD,,,,,Payment Method,,/payment.html,5,2,Payment
3,0001266240591974276,Referral,349038,Spain,Madrid,,,352,66,,20170606,1496753265,PAGE,,,12990000,,GGOEGACB023699,Yoga Block,Home/Clearance Sale/,(not set),,,,,,Clearance Sale,,/store.html/,2,1,
3,4987385569257127908,Organic Search,1856098,United States,not available in demo dataset,,,5838,132,,20160804,1470319455,EVENT,,,10990000,,GGOEGFPR113699,16 oz. Hot/Cold Tumbler,Home/Accessories/Drinkware/,(not set),,,,,,Drinkware,,/google+redesign/,1,1,
2,1706883577033209164,Referral,27,United States,Los Angeles,,,50,6,,20170507,1494220992,EVENT,,1,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,3,1,
2,1965703729833511722,Paid Search,170686,United States,New York,,,754,51,,20161225,1482680105,EVENT,,,16990000,,GGOEGAAX0107,Google Men's 100% Cotton Short Sleeve Hero Tee Red,${escCatTitle},(not set),,,,,,Store search results,,/asearch.html,1,1,
4,5186802869072248264,Direct,998705,United States,Mountain View,199580000,1,1009,62,,20161104,1478272441,PAGE,,,1590000,,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,Single Option Only,USD,,,,ORD201611041971,Checkout Confirmation,,/ordercompleted.html,6,1,
2,8612048345358957540,Referral,372229,United States,New York,116900000,1,2885,34,,20170421,1492779945,PAGE,,,11190000,,GGOEGDHC082299,Google 25 oz Blue Stainless Steel Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),,,,,,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,,/google+redesign/,2,1,
2,1359365693622059283,Social,15977,India,Chennai,,,184,83,,20170119,1484850079,EVENT,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,(not set),,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,3000212461242439183,Direct,45862,Romania,Bucharest,,,70,18,,20160908,1473322918,EVENT,,,10990000,,GGOEGHPB071610,Google Twill Cap,Home/Apparel/,(not set),,,,,,Apparel,,/store.html,1,1,
2,4954113186643609512,Referral,644731,United States,San Francisco,,,723,46,,20160827,1472308786,EVENT,,1,1590000,,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,3,1,
2,9936682614369895259,Direct,483592,Venezuela,Maracaibo,134750000,2,4374,43,,20160820,1471723149,EVENT,,,16990000,,GGOEGETR014599,Google Power Bank,Home/Electronics/,(not set),,,,,,Electronics,,/google+redesign/,1,1,
2,2385451684587900506,Organic Search,234075,United States,Seattle,38450000,1,719,29,,20160818,1471552163,EVENT,,,4990000,,GGOEGBMJ013399,Sport Bag,Home/Lifestyle/,(not set),,,,,,Lifestyle,,/google+redesign/,1,1,
2,3019169409569221699,Referral,126079,United States,Seattle,601000000,2,469,22,,20170115,1484532122,PAGE,,,119000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,,ORD201701151339,Checkout Confirmation,,/ordercompleted.html,6,1,
2,0419611240165258862,Referral,708503,United States,not available in demo dataset,35950000,1,730,46,,20160916,1474052262,PAGE,,,7980000,,GGOEGBJC019999,Collapsible Shopping Bag,(not set),Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,4150778016163790406,Direct,3333806,United States,Salem,,,3393,38,60,20170710,1499716012,PAGE,,,250000000,,GGOEGGCX056399,Gift Card - $250.00,Gift Cards,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,7845114848613059919,Referral,408094,United States,New York,304320000,1,792,17,,20161215,1481840106,PAGE,,1,8790000,,GGOEGDHC015299,23 oz Wide Mouth Sport Bottle,Drinkware,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
10,0780206376162514125,Referral,1919544,United States,not available in demo dataset,505000000,3,2269,92,,20160908,1473373023,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,3413671183714517147,Direct,858473,United States,not available in demo dataset,390000000,2,1170,27,,20161127,1480276670,EVENT,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,Single Option Only,USD,,,,ORD201611272066,Checkout Confirmation,,/ordercompleted.html,6,1,
2,7845114848613059919,Referral,354846,United States,New York,304320000,1,792,17,,20161215,1481840106,PAGE,,1,8790000,,GGOEGDHC015299,23 oz Wide Mouth Sport Bottle,Drinkware,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
4,575143870190264156,Referral,441642,United States,not available in demo dataset,,,469,26,,20161224,1482567083,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,0032431331535114166,Organic Search,236161,India,not available in demo dataset,,,522,22,,20170201,1485939572,EVENT,,,2990000,,GGOEGOBG023599,Colored Pencil Set,Home/Office/Writing Instruments/,(not set),,,,,,Writing Instruments | Office | Google Merchandise Store,,/google+redesign/,1,1,
2,0001266240591974276,Referral,347299,Spain,Madrid,,,352,66,,20170606,1496753265,EVENT,,,12990000,,GGOEGACB023699,Yoga Block,Home/Clearance Sale/,(not set),,,,,,Clearance Sale,,/store.html,1,1,
9,0780206376162514125,Referral,2125031,United States,not available in demo dataset,505000000,3,2269,92,,20160908,1473373023,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,315410525784859471,Organic Search,253390,Ecuador,not available in demo dataset,,,292,24,,20170411,1491969610,EVENT,,,51990000,,GGOEGAAX0362,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,(not set),,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,7438021961261408453,Referral,573386,United States,Sunnyvale,52000000,1,1836,22,,20170524,1495663171,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
